id,sentiment
20873,neutral
9929,neutral
134,neutral
17707,neutral
7154,neutral
18308,neutral
10580,neutral
4227,neutral
21763,neutral
22001,neutral
3406,neutral
5557,neutral
10454,neutral
21499,neutral
33899,neutral
3211,neutral
4057,neutral
21857,neutral
38466,neutral
16696,neutral
23287,neutral
35827,neutral
25856,neutral
22451,neutral
3165,neutral
27845,neutral
26146,neutral
29518,neutral
38620,neutral
13836,neutral
12148,neutral
23641,neutral
29551,neutral
37737,neutral
7937,neutral
3923,neutral
28745,neutral
36795,neutral
3905,neutral
5824,neutral
30277,neutral
22214,neutral
18434,neutral
24252,neutral
35134,neutral
26919,neutral
21850,neutral
25021,neutral
27753,neutral
33676,neutral
26601,neutral
16987,neutral
34305,neutral
9159,neutral
23075,neutral
33652,neutral
10132,neutral
2848,neutral
9396,neutral
10263,neutral
16823,neutral
18191,neutral
21903,neutral
11031,neutral
23920,neutral
10520,neutral
28889,neutral
35962,neutral
26888,neutral
12494,neutral
33800,neutral
2955,neutral
34762,neutral
11682,neutral
31952,neutral
22825,neutral
7388,neutral
1390,neutral
1039,neutral
38568,neutral
12327,neutral
16030,neutral
29621,neutral
35372,neutral
1896,neutral
36660,neutral
32212,neutral
32859,neutral
12599,neutral
26324,neutral
6985,neutral
10660,neutral
19593,neutral
1318,neutral
34362,neutral
32028,neutral
2676,neutral
3945,neutral
10843,neutral
18525,neutral
8969,neutral
10202,neutral
35635,neutral
13946,neutral
3541,neutral
22902,neutral
23176,neutral
4469,neutral
13062,neutral
38289,neutral
16507,neutral
38017,neutral
11821,neutral
26993,neutral
30537,neutral
7945,neutral
30170,neutral
28843,neutral
18517,neutral
15920,neutral
16719,neutral
3839,neutral
29810,neutral
2310,neutral
39328,neutral
28162,neutral
35808,neutral
14737,neutral
3673,neutral
2457,neutral
35290,neutral
17128,neutral
38720,neutral
7478,neutral
8200,neutral
11661,neutral
14704,neutral
6914,neutral
13278,neutral
35620,neutral
11245,neutral
26054,neutral
27075,neutral
6769,neutral
33579,neutral
24758,neutral
623,neutral
18709,neutral
10476,neutral
24712,neutral
8761,neutral
5732,neutral
38742,neutral
9702,neutral
11288,neutral
34749,neutral
26810,neutral
39213,neutral
6536,neutral
1296,neutral
13832,neutral
12845,neutral
20053,neutral
22307,neutral
33411,neutral
7258,neutral
19482,neutral
586,neutral
6863,neutral
9792,neutral
26989,neutral
4667,neutral
29699,neutral
38011,neutral
2578,neutral
31833,neutral
37001,neutral
16297,neutral
11146,neutral
38592,neutral
4879,neutral
11810,neutral
29274,neutral
21428,neutral
6018,neutral
22498,neutral
7375,neutral
21361,neutral
5740,neutral
3025,neutral
4058,neutral
23562,neutral
6808,neutral
2091,neutral
27231,neutral
20292,neutral
20824,neutral
15476,neutral
5336,neutral
30402,neutral
39028,neutral
19606,neutral
11455,neutral
8279,neutral
6585,neutral
22429,neutral
37916,neutral
34625,neutral
16664,neutral
36342,neutral
21728,neutral
18154,neutral
28110,neutral
6865,neutral
30191,neutral
20757,neutral
20685,neutral
6245,neutral
19272,neutral
39343,neutral
8322,neutral
20484,neutral
19882,neutral
15334,neutral
2943,neutral
2548,neutral
4679,neutral
19951,neutral
32000,neutral
16758,neutral
29599,neutral
6604,neutral
30230,neutral
36272,neutral
23995,neutral
24339,neutral
16141,neutral
27260,neutral
24121,neutral
38303,neutral
36921,neutral
5394,neutral
9790,neutral
36119,neutral
20024,neutral
16069,neutral
32297,neutral
15433,neutral
11558,neutral
22230,neutral
15394,neutral
24794,neutral
9778,neutral
3734,neutral
24353,neutral
28413,neutral
27176,neutral
7030,neutral
22759,neutral
19697,neutral
8790,neutral
15192,neutral
14125,neutral
28478,neutral
5694,neutral
22945,neutral
14627,neutral
38280,neutral
37831,neutral
34221,neutral
18334,neutral
2001,neutral
20118,neutral
35763,neutral
25895,neutral
21241,neutral
26046,neutral
33849,neutral
4981,neutral
37518,neutral
19358,neutral
2900,neutral
27432,neutral
36091,neutral
18465,neutral
14749,neutral
4430,neutral
34255,neutral
32750,neutral
39891,neutral
14528,neutral
30351,neutral
24782,neutral
12152,neutral
14664,neutral
344,neutral
14040,neutral
2254,neutral
7701,neutral
8426,neutral
24116,neutral
36985,neutral
1815,neutral
139,neutral
904,neutral
21123,neutral
28206,neutral
27166,neutral
20642,neutral
31767,neutral
26667,neutral
26904,neutral
8188,neutral
26934,neutral
21487,neutral
13637,neutral
35449,neutral
24764,neutral
9254,neutral
11770,neutral
21820,neutral
16909,neutral
22807,neutral
15672,neutral
14946,neutral
31726,neutral
20721,neutral
35623,neutral
39638,neutral
20148,neutral
16510,neutral
13625,neutral
27876,neutral
36676,neutral
5341,neutral
16773,neutral
26448,neutral
31857,neutral
36785,neutral
9743,neutral
38470,neutral
5686,neutral
27363,neutral
27463,neutral
39440,neutral
1794,neutral
10874,neutral
28090,neutral
31765,neutral
31118,neutral
7680,neutral
26087,neutral
28150,neutral
21589,neutral
15322,neutral
22632,neutral
16735,neutral
24500,neutral
34743,neutral
18349,neutral
4620,neutral
4305,neutral
26632,neutral
17537,neutral
4579,neutral
11510,neutral
16621,neutral
27439,neutral
25357,neutral
34615,neutral
20235,neutral
11478,neutral
16503,neutral
18718,neutral
14090,neutral
33851,neutral
29512,neutral
23307,neutral
17673,neutral
16274,neutral
7327,neutral
9036,neutral
24728,neutral
14473,neutral
31356,neutral
30708,neutral
28459,neutral
19914,neutral
13160,neutral
4159,neutral
11836,neutral
6169,neutral
119,neutral
1534,neutral
24947,neutral
18927,neutral
34018,neutral
39590,neutral
27408,neutral
38862,neutral
26574,neutral
29237,neutral
2041,neutral
37547,neutral
14657,neutral
12160,neutral
27898,neutral
35544,neutral
30872,neutral
10413,neutral
13822,neutral
2117,neutral
11865,neutral
34322,neutral
20821,neutral
2647,neutral
13756,neutral
13991,neutral
10869,neutral
16578,neutral
5764,neutral
26033,neutral
30076,neutral
21126,neutral
33759,neutral
17957,neutral
18202,neutral
4613,neutral
32224,neutral
5705,neutral
24275,neutral
26584,neutral
26606,neutral
29397,neutral
28133,neutral
5189,neutral
31876,neutral
7725,neutral
31019,neutral
4783,neutral
14009,neutral
32076,neutral
15045,neutral
9898,neutral
31753,neutral
1516,neutral
1275,neutral
38854,neutral
38216,neutral
827,neutral
8141,neutral
5026,neutral
4985,neutral
2215,neutral
22934,neutral
19557,neutral
17318,neutral
2009,neutral
7755,neutral
38741,neutral
1812,neutral
30549,neutral
26338,neutral
9025,neutral
512,neutral
23169,neutral
13124,neutral
29760,neutral
7339,neutral
7592,neutral
17808,neutral
10279,neutral
14933,neutral
4660,neutral
35608,neutral
30525,neutral
15947,neutral
22607,neutral
11318,neutral
640,neutral
31421,neutral
36518,neutral
8982,neutral
6814,neutral
1456,neutral
32527,neutral
30052,neutral
9126,neutral
12525,neutral
28076,neutral
10137,neutral
20090,neutral
20391,neutral
23828,neutral
30282,neutral
9027,neutral
32905,neutral
39227,neutral
39301,neutral
8037,neutral
19992,neutral
14494,neutral
25296,neutral
35894,neutral
39296,neutral
39977,neutral
31327,neutral
7565,neutral
35992,neutral
241,neutral
4170,neutral
23175,neutral
22964,neutral
32628,neutral
37694,neutral
31231,neutral
18817,neutral
16764,neutral
11306,neutral
24409,neutral
38324,neutral
20117,neutral
31611,neutral
37687,neutral
2946,neutral
5551,neutral
39986,neutral
2638,neutral
7732,neutral
11778,neutral
25119,neutral
23107,neutral
36814,neutral
34289,neutral
3882,neutral
19979,neutral
31936,neutral
8944,neutral
7781,neutral
11404,neutral
24973,neutral
26377,neutral
32045,neutral
5989,neutral
39042,neutral
6400,neutral
15519,neutral
36480,neutral
22478,neutral
35267,neutral
3580,neutral
28458,neutral
8270,neutral
10765,neutral
14356,neutral
14978,neutral
34778,neutral
32690,neutral
36672,neutral
14499,neutral
9645,neutral
26699,neutral
31257,neutral
30026,neutral
14617,neutral
122,neutral
1053,neutral
17185,neutral
902,neutral
31830,neutral
3208,neutral
35617,neutral
37762,neutral
29762,neutral
24699,neutral
39572,neutral
30162,neutral
13687,neutral
22198,neutral
9040,neutral
30369,neutral
34297,neutral
25961,neutral
34220,neutral
24492,neutral
2304,neutral
11265,neutral
2499,neutral
39146,neutral
850,neutral
21745,neutral
29058,neutral
5434,neutral
39906,neutral
37766,neutral
37507,neutral
38590,neutral
10146,neutral
32903,neutral
38881,neutral
21276,neutral
16118,neutral
21463,neutral
939,neutral
37246,neutral
25452,neutral
10287,neutral
18912,neutral
38745,neutral
13574,neutral
14402,neutral
36549,neutral
2095,neutral
31746,neutral
19011,neutral
35856,neutral
13252,neutral
5048,neutral
1994,neutral
22310,neutral
19711,neutral
14177,neutral
23770,neutral
18219,neutral
16894,neutral
212,neutral
19869,neutral
6542,neutral
1662,neutral
4772,neutral
18339,neutral
8116,neutral
3601,neutral
38031,neutral
9548,neutral
8718,neutral
14612,neutral
8171,neutral
14169,neutral
16064,neutral
25603,neutral
37639,neutral
32827,neutral
14018,neutral
27089,neutral
16914,neutral
19705,neutral
17439,neutral
16085,neutral
14766,neutral
22227,neutral
37111,neutral
22202,neutral
6081,neutral
6573,neutral
21896,neutral
10370,neutral
39434,neutral
21401,neutral
7984,neutral
7499,neutral
39667,neutral
24553,neutral
34897,neutral
37090,neutral
33068,neutral
33305,neutral
10601,neutral
10115,neutral
28564,neutral
7416,neutral
1520,neutral
36895,neutral
16497,neutral
35077,neutral
1555,neutral
29342,neutral
12527,neutral
7525,neutral
32625,neutral
26717,neutral
24857,neutral
36152,neutral
34527,neutral
32191,neutral
14667,neutral
36738,neutral
1114,neutral
33952,neutral
18823,neutral
22782,neutral
10994,neutral
10351,neutral
17259,neutral
23046,neutral
39705,neutral
18294,neutral
6824,neutral
19103,neutral
14006,neutral
1871,neutral
26141,neutral
24788,neutral
27165,neutral
34367,neutral
18600,neutral
3287,neutral
26887,neutral
21882,neutral
3315,neutral
38309,neutral
10803,neutral
19891,neutral
28898,neutral
6098,neutral
17249,neutral
6252,neutral
12009,neutral
11791,neutral
34109,neutral
13953,neutral
24410,neutral
15277,neutral
3725,neutral
14508,neutral
36822,neutral
8763,neutral
31915,neutral
37562,neutral
9997,neutral
31168,neutral
27354,neutral
38050,neutral
29285,neutral
14488,neutral
9767,neutral
32620,neutral
17571,neutral
919,neutral
32718,neutral
18979,neutral
25946,neutral
29524,neutral
37688,neutral
21145,neutral
13728,neutral
18338,neutral
20931,neutral
21622,neutral
31841,neutral
4855,neutral
30617,neutral
32770,neutral
30469,neutral
11597,neutral
7040,neutral
11309,neutral
27850,neutral
12736,neutral
5152,neutral
7738,neutral
30004,neutral
14710,neutral
27225,neutral
10925,neutral
36426,neutral
3584,neutral
9311,neutral
10595,neutral
31481,neutral
23582,neutral
12187,neutral
38214,neutral
32175,neutral
32895,neutral
3489,neutral
4335,neutral
38681,neutral
30593,neutral
19295,neutral
23636,neutral
25842,neutral
4952,neutral
8421,neutral
18762,neutral
4241,neutral
32459,neutral
30167,neutral
2965,neutral
25261,neutral
22769,neutral
20744,neutral
30455,neutral
3539,neutral
15243,neutral
19388,neutral
9803,neutral
18388,neutral
39584,neutral
19038,neutral
19102,neutral
30311,neutral
27781,neutral
19842,neutral
25063,neutral
38936,neutral
20645,neutral
13086,neutral
28437,neutral
39944,neutral
25715,neutral
38378,neutral
6868,neutral
7033,neutral
33693,neutral
8966,neutral
1305,neutral
21492,neutral
1347,neutral
38919,neutral
1981,neutral
9253,neutral
12157,neutral
36169,neutral
34319,neutral
23579,neutral
21349,neutral
8022,neutral
20948,neutral
25815,neutral
24053,neutral
25237,neutral
2436,neutral
11176,neutral
26750,neutral
12216,neutral
24907,neutral
16329,neutral
29833,neutral
8707,neutral
30963,neutral
7438,neutral
35960,neutral
17405,neutral
7577,neutral
27805,neutral
2075,neutral
37189,neutral
19820,neutral
30844,neutral
8147,neutral
26522,neutral
12233,neutral
7567,neutral
18404,neutral
7029,neutral
24093,neutral
4463,neutral
3163,neutral
22364,neutral
28236,neutral
23229,neutral
25760,neutral
19235,neutral
11339,neutral
32725,neutral
33754,neutral
5865,neutral
24898,neutral
22878,neutral
16356,neutral
538,neutral
33072,neutral
39473,neutral
2385,neutral
29281,neutral
1991,neutral
32406,neutral
31124,neutral
1029,neutral
38362,neutral
35342,neutral
29104,neutral
8602,neutral
26435,neutral
36833,neutral
27154,neutral
35006,neutral
13059,neutral
33555,neutral
27802,neutral
16887,neutral
39739,neutral
17483,neutral
14462,neutral
23436,neutral
22112,neutral
239,neutral
9565,neutral
36000,neutral
11550,neutral
1918,neutral
38016,neutral
2074,neutral
19717,neutral
2799,neutral
29934,neutral
31539,neutral
31189,neutral
28280,neutral
14573,neutral
2008,neutral
15207,neutral
32013,neutral
15665,neutral
10031,neutral
34035,neutral
12532,neutral
26960,neutral
14326,neutral
11684,neutral
8450,neutral
2007,neutral
28824,neutral
4730,neutral
28678,neutral
5068,neutral
17011,neutral
15731,neutral
27462,neutral
26121,neutral
22856,neutral
2168,neutral
12010,neutral
5129,neutral
15286,neutral
3555,neutral
37741,neutral
3697,neutral
39177,neutral
21880,neutral
18416,neutral
35749,neutral
18924,neutral
21420,neutral
4724,neutral
16180,neutral
6725,neutral
32090,neutral
38697,neutral
6603,neutral
5174,neutral
6215,neutral
34348,neutral
4913,neutral
1183,neutral
11296,neutral
313,neutral
35339,neutral
23053,neutral
33114,neutral
14765,neutral
6996,neutral
6666,neutral
12341,neutral
33808,neutral
21065,neutral
33164,neutral
35337,neutral
10598,neutral
2680,neutral
19144,neutral
23103,neutral
7722,neutral
37038,neutral
20231,neutral
2286,neutral
4915,neutral
23038,neutral
20909,neutral
32752,neutral
6923,neutral
33812,neutral
12080,neutral
4526,neutral
4246,neutral
16214,neutral
27096,neutral
9358,neutral
28479,neutral
32853,neutral
12946,neutral
25706,neutral
22479,neutral
38543,neutral
13130,neutral
38311,neutral
19788,neutral
2119,neutral
27636,neutral
12285,neutral
10675,neutral
21721,neutral
2617,neutral
19419,neutral
22930,neutral
36870,neutral
5532,neutral
120,neutral
31526,neutral
14856,neutral
27722,neutral
373,neutral
28111,neutral
13974,neutral
9317,neutral
8101,neutral
3349,neutral
3250,neutral
38556,neutral
27022,neutral
32942,neutral
35689,neutral
22376,neutral
2733,neutral
6194,neutral
10098,neutral
37344,neutral
24113,neutral
24562,neutral
10630,neutral
30983,neutral
2752,neutral
13949,neutral
7949,neutral
4605,neutral
29445,neutral
14272,neutral
8343,neutral
28524,neutral
16451,neutral
9238,neutral
35268,neutral
29939,neutral
14474,neutral
17687,neutral
38042,neutral
23692,neutral
28646,neutral
4543,neutral
27504,neutral
3386,neutral
17585,neutral
32848,neutral
22996,neutral
2974,neutral
36386,neutral
10320,neutral
21755,neutral
36584,neutral
11779,neutral
11104,neutral
28892,neutral
18097,neutral
12795,neutral
34970,neutral
38702,neutral
24595,neutral
16000,neutral
19112,neutral
11416,neutral
37695,neutral
19505,neutral
21365,neutral
23603,neutral
29773,neutral
11096,neutral
2344,neutral
29368,neutral
38878,neutral
21013,neutral
25853,neutral
22661,neutral
7321,neutral
5144,neutral
29541,neutral
1513,neutral
1118,neutral
20653,neutral
9779,neutral
35598,neutral
22288,neutral
37293,neutral
32706,neutral
39337,neutral
6879,neutral
18270,neutral
5092,neutral
4751,neutral
266,neutral
15335,neutral
34726,neutral
31752,neutral
361,neutral
14421,neutral
2633,neutral
18188,neutral
19196,neutral
460,neutral
29101,neutral
36999,neutral
22466,neutral
36645,neutral
7686,neutral
13389,neutral
29394,neutral
12361,neutral
17636,neutral
20854,neutral
2346,neutral
15841,neutral
4208,neutral
19723,neutral
33631,neutral
19279,neutral
24730,neutral
24280,neutral
5346,neutral
4636,neutral
21308,neutral
14173,neutral
2165,neutral
20336,neutral
9100,neutral
20468,neutral
33449,neutral
28917,neutral
13310,neutral
17721,neutral
38344,neutral
17329,neutral
5157,neutral
29291,neutral
28268,neutral
30765,neutral
9420,neutral
29746,neutral
24926,neutral
38262,neutral
793,neutral
29901,neutral
13387,neutral
29436,neutral
5570,neutral
33147,neutral
38439,neutral
26473,neutral
8372,neutral
27495,neutral
28562,neutral
37948,neutral
36067,neutral
7301,neutral
21367,neutral
24433,neutral
15653,neutral
39532,neutral
8492,neutral
35029,neutral
27359,neutral
6179,neutral
26080,neutral
17795,neutral
10959,neutral
35739,neutral
6367,neutral
34784,neutral
3954,neutral
5911,neutral
31684,neutral
34981,neutral
39789,neutral
9206,neutral
23742,neutral
25600,neutral
28402,neutral
28842,neutral
8295,neutral
12234,neutral
25969,neutral
23598,neutral
21796,neutral
1905,neutral
39725,neutral
4571,neutral
10990,neutral
39385,neutral
25011,neutral
35983,neutral
4641,neutral
32037,neutral
8410,neutral
38349,neutral
36003,neutral
25982,neutral
34923,neutral
35467,neutral
8006,neutral
5216,neutral
7515,neutral
29740,neutral
33610,neutral
34078,neutral
31979,neutral
24002,neutral
26920,neutral
32449,neutral
22062,neutral
17228,neutral
38576,neutral
6921,neutral
21450,neutral
12805,neutral
25786,neutral
30531,neutral
11743,neutral
17497,neutral
27619,neutral
14044,neutral
12351,neutral
32751,neutral
16233,neutral
34836,neutral
5508,neutral
21620,neutral
30468,neutral
12732,neutral
19001,neutral
30792,neutral
92,neutral
31248,neutral
39752,neutral
3915,neutral
8729,neutral
25109,neutral
3850,neutral
27884,neutral
7091,neutral
11024,neutral
10153,neutral
23435,neutral
32796,neutral
11331,neutral
7576,neutral
11562,neutral
19055,neutral
8178,neutral
8393,neutral
32292,neutral
27036,neutral
22248,neutral
9473,neutral
13624,neutral
37457,neutral
22134,neutral
37854,neutral
16089,neutral
10063,neutral
28127,neutral
22509,neutral
25246,neutral
17887,neutral
36573,neutral
5735,neutral
89,neutral
18844,neutral
21131,neutral
3035,neutral
19513,neutral
8475,neutral
27343,neutral
30755,neutral
23713,neutral
4468,neutral
20325,neutral
14774,neutral
5653,neutral
38705,neutral
34515,neutral
10152,neutral
53,neutral
3160,neutral
11504,neutral
30190,neutral
5484,neutral
5910,neutral
36639,neutral
32688,neutral
2004,neutral
963,neutral
5685,neutral
38641,neutral
18819,neutral
21878,neutral
37753,neutral
18587,neutral
24068,neutral
16796,neutral
35344,neutral
15912,neutral
18332,neutral
21001,neutral
310,neutral
32375,neutral
4589,neutral
25096,neutral
18579,neutral
34045,neutral
30689,neutral
1247,neutral
4283,neutral
8193,neutral
10389,neutral
12200,neutral
14861,neutral
16334,neutral
15239,neutral
2731,neutral
30996,neutral
19383,neutral
2725,neutral
22859,neutral
11077,neutral
14054,neutral
3085,neutral
31466,neutral
31234,neutral
22470,neutral
22018,neutral
7836,neutral
1968,neutral
30891,neutral
31788,neutral
4573,neutral
12782,neutral
26334,neutral
22378,neutral
30370,neutral
25932,neutral
25608,neutral
32404,neutral
2969,neutral
3038,neutral
34990,neutral
39628,neutral
20798,neutral
22347,neutral
27040,neutral
3623,neutral
12958,neutral
6316,neutral
4592,neutral
35427,neutral
19085,neutral
11642,neutral
8501,neutral
17039,neutral
6016,neutral
3781,neutral
32417,neutral
12949,neutral
20945,neutral
30910,neutral
33437,neutral
9401,neutral
6199,neutral
19240,neutral
15842,neutral
22862,neutral
8090,neutral
33641,neutral
35178,neutral
4140,neutral
17963,neutral
21375,neutral
26653,neutral
19519,neutral
31562,neutral
19452,neutral
21027,neutral
187,neutral
13078,neutral
28928,neutral
756,neutral
30388,neutral
20713,neutral
4638,neutral
32150,neutral
12058,neutral
26321,neutral
27702,neutral
28748,neutral
17115,neutral
13497,neutral
16831,neutral
38728,neutral
34737,neutral
1712,neutral
10829,neutral
19960,neutral
30003,neutral
20027,neutral
7986,neutral
24441,neutral
39364,neutral
28125,neutral
28567,neutral
30618,neutral
2434,neutral
38002,neutral
29972,neutral
32811,neutral
33084,neutral
26594,neutral
21572,neutral
29390,neutral
17937,neutral
2236,neutral
31599,neutral
14355,neutral
17236,neutral
12063,neutral
2547,neutral
2150,neutral
12066,neutral
28414,neutral
28242,neutral
37146,neutral
32579,neutral
25210,neutral
7724,neutral
38431,neutral
26225,neutral
34265,neutral
18591,neutral
19579,neutral
24237,neutral
90,neutral
39125,neutral
11511,neutral
28370,neutral
13823,neutral
1131,neutral
13352,neutral
26991,neutral
33888,neutral
15983,neutral
13399,neutral
2510,neutral
20920,neutral
39379,neutral
25837,neutral
20794,neutral
31523,neutral
742,neutral
28063,neutral
11177,neutral
30353,neutral
28176,neutral
32283,neutral
13321,neutral
24759,neutral
32346,neutral
33655,neutral
37731,neutral
27277,neutral
18902,neutral
9724,neutral
10612,neutral
26689,neutral
18476,neutral
13325,neutral
16501,neutral
36434,neutral
593,neutral
3761,neutral
31206,neutral
873,neutral
17583,neutral
17102,neutral
334,neutral
216,neutral
36398,neutral
35239,neutral
39894,neutral
4326,neutral
23581,neutral
6164,neutral
5218,neutral
7706,neutral
31814,neutral
3142,neutral
17972,neutral
28219,neutral
2306,neutral
19887,neutral
28519,neutral
8901,neutral
13542,neutral
33399,neutral
27141,neutral
21451,neutral
19269,neutral
3578,neutral
14740,neutral
7729,neutral
23250,neutral
15415,neutral
36927,neutral
32308,neutral
4970,neutral
9830,neutral
18273,neutral
18469,neutral
22836,neutral
22824,neutral
2571,neutral
31949,neutral
130,neutral
13816,neutral
9129,neutral
23647,neutral
16522,neutral
21768,neutral
10430,neutral
4844,neutral
34847,neutral
30848,neutral
20865,neutral
2726,neutral
13356,neutral
8931,neutral
15140,neutral
8869,neutral
7602,neutral
35883,neutral
34276,neutral
26371,neutral
23366,neutral
10127,neutral
23146,neutral
25918,neutral
36296,neutral
2834,neutral
7831,neutral
32871,neutral
34179,neutral
5822,neutral
27727,neutral
19016,neutral
10157,neutral
22011,neutral
35818,neutral
9974,neutral
28107,neutral
27960,neutral
14989,neutral
37857,neutral
5561,neutral
22256,neutral
32134,neutral
9410,neutral
24715,neutral
21005,neutral
21090,neutral
13430,neutral
32249,neutral
25028,neutral
2931,neutral
21048,neutral
10577,neutral
9169,neutral
17799,neutral
20374,neutral
10308,neutral
39025,neutral
194,neutral
31372,neutral
9354,neutral
31235,neutral
8592,neutral
37672,neutral
9134,neutral
9621,neutral
36103,neutral
30372,neutral
25577,neutral
578,neutral
32650,neutral
24625,neutral
19806,neutral
37642,neutral
4020,neutral
22468,neutral
32219,neutral
18873,neutral
23317,neutral
29838,neutral
464,neutral
8019,neutral
23825,neutral
29616,neutral
8659,neutral
9880,neutral
9538,neutral
33690,neutral
13517,neutral
31444,neutral
37437,neutral
12310,neutral
32462,neutral
682,neutral
37735,neutral
10198,neutral
29428,neutral
24391,neutral
25127,neutral
19824,neutral
4181,neutral
21483,neutral
24688,neutral
23829,neutral
10356,neutral
31396,neutral
39653,neutral
36731,neutral
32731,neutral
34678,neutral
6137,neutral
17912,neutral
16492,neutral
19839,neutral
23413,neutral
27648,neutral
23541,neutral
39259,neutral
4877,neutral
26742,neutral
12081,neutral
31425,neutral
14445,neutral
33378,neutral
13724,neutral
19955,neutral
17961,neutral
20188,neutral
13600,neutral
32805,neutral
18479,neutral
6593,neutral
19745,neutral
20048,neutral
18285,neutral
5859,neutral
34135,neutral
29348,neutral
26988,neutral
32236,neutral
7,neutral
6535,neutral
32531,neutral
36009,neutral
18965,neutral
29006,neutral
24684,neutral
29109,neutral
27130,neutral
20476,neutral
29903,neutral
5513,neutral
19688,neutral
9876,neutral
31729,neutral
20994,neutral
28514,neutral
32674,neutral
866,neutral
479,neutral
25267,neutral
37110,neutral
13734,neutral
37865,neutral
22593,neutral
14802,neutral
32837,neutral
36516,neutral
24922,neutral
16262,neutral
36813,neutral
14132,neutral
38292,neutral
37337,neutral
35678,neutral
9731,neutral
37450,neutral
3202,neutral
19232,neutral
27942,neutral
2440,neutral
14825,neutral
35523,neutral
12885,neutral
1139,neutral
28724,neutral
23230,neutral
26402,neutral
18810,neutral
2174,neutral
23109,neutral
20785,neutral
39817,neutral
5864,neutral
28605,neutral
30051,neutral
1684,neutral
35599,neutral
26194,neutral
664,neutral
484,neutral
2746,neutral
5076,neutral
39715,neutral
498,neutral
29297,neutral
30413,neutral
24872,neutral
2564,neutral
19568,neutral
29564,neutral
1738,neutral
14311,neutral
28503,neutral
11208,neutral
15260,neutral
10151,neutral
29580,neutral
5467,neutral
27186,neutral
37859,neutral
10608,neutral
33076,neutral
37905,neutral
14222,neutral
8494,neutral
2958,neutral
6700,neutral
24030,neutral
1122,neutral
28198,neutral
36237,neutral
32473,neutral
9296,neutral
13670,neutral
7100,neutral
14261,neutral
7652,neutral
15368,neutral
21025,neutral
22555,neutral
3013,neutral
3653,neutral
10734,neutral
30014,neutral
37510,neutral
17490,neutral
35780,neutral
3893,neutral
27023,neutral
16963,neutral
36011,neutral
11029,neutral
19006,neutral
6943,neutral
31300,neutral
35176,neutral
12374,neutral
31365,neutral
11275,neutral
22952,neutral
38475,neutral
27863,neutral
35641,neutral
23968,neutral
13374,neutral
14099,neutral
22895,neutral
9856,neutral
20777,neutral
24696,neutral
10178,neutral
18190,neutral
24834,neutral
29216,neutral
13837,neutral
30065,neutral
26166,neutral
34050,neutral
10163,neutral
36946,neutral
35278,neutral
25638,neutral
16230,neutral
35741,neutral
33493,neutral
28093,neutral
18805,neutral
14313,neutral
5357,neutral
35334,neutral
20743,neutral
25149,neutral
26903,neutral
5331,neutral
28686,neutral
16033,neutral
30730,neutral
1166,neutral
34407,neutral
34120,neutral
28600,neutral
14447,neutral
14553,neutral
31434,neutral
19494,neutral
25062,neutral
6746,neutral
20771,neutral
16253,neutral
18084,neutral
30442,neutral
14386,neutral
8238,neutral
26577,neutral
6187,neutral
3248,neutral
32938,neutral
14200,neutral
30572,neutral
23558,neutral
1366,neutral
14897,neutral
34697,neutral
4128,neutral
18875,neutral
37024,neutral
2294,neutral
5172,neutral
38773,neutral
980,neutral
6760,neutral
28288,neutral
24178,neutral
33401,neutral
19449,neutral
32693,neutral
24458,neutral
13743,neutral
26392,neutral
3829,neutral
6415,neutral
28006,neutral
33269,neutral
25214,neutral
19764,neutral
36602,neutral
3058,neutral
14943,neutral
12248,neutral
30896,neutral
2735,neutral
27933,neutral
14383,neutral
22568,neutral
6262,neutral
33819,neutral
31856,neutral
8145,neutral
24228,neutral
30560,neutral
28565,neutral
34563,neutral
18046,neutral
38472,neutral
5160,neutral
12430,neutral
14113,neutral
3445,neutral
29967,neutral
29105,neutral
10887,neutral
14176,neutral
32222,neutral
22735,neutral
28291,neutral
24536,neutral
24998,neutral
13557,neutral
23601,neutral
19834,neutral
6036,neutral
8934,neutral
12639,neutral
29343,neutral
36691,neutral
5348,neutral
37971,neutral
22899,neutral
38778,neutral
35109,neutral
35821,neutral
21628,neutral
33249,neutral
22064,neutral
20831,neutral
790,neutral
9728,neutral
33543,neutral
11418,neutral
38253,neutral
22206,neutral
1904,neutral
26162,neutral
26340,neutral
12802,neutral
37596,neutral
1442,neutral
15825,neutral
8471,neutral
31294,neutral
27237,neutral
28403,neutral
29198,neutral
3069,neutral
14159,neutral
28814,neutral
33714,neutral
18053,neutral
3282,neutral
23430,neutral
35095,neutral
17607,neutral
33593,neutral
1884,neutral
30333,neutral
33713,neutral
14658,neutral
37186,neutral
32583,neutral
29606,neutral
21748,neutral
9810,neutral
25804,neutral
3507,neutral
39720,neutral
39689,neutral
27435,neutral
12503,neutral
38291,neutral
33777,neutral
11076,neutral
14454,neutral
36511,neutral
10732,neutral
18881,neutral
5582,neutral
28472,neutral
39295,neutral
13618,neutral
35165,neutral
16359,neutral
3842,neutral
37682,neutral
14307,neutral
17812,neutral
11020,neutral
15158,neutral
24990,neutral
5980,neutral
30334,neutral
26175,neutral
11195,neutral
20033,neutral
26847,neutral
5838,neutral
5485,neutral
22503,neutral
6897,neutral
35819,neutral
19126,neutral
25194,neutral
21023,neutral
17311,neutral
33262,neutral
36281,neutral
3662,neutral
36732,neutral
